#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
25,Thu Jun 10 19:39:09 EDT 2021,64,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable , ,ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3Encapsulation A3InterfaceAsType A3MainCallsInheritingPainterFactoryMethod A3MnemonicNames A3NamedConstants A3NamingConventions A3NoHiddenFields A3NoStarImports A3NonPublicAccessModifiersMatched A3PackageDeclarations A3PublicMethodsOverride A3SimplifyBooleanExpressions A3SimplifyBooleanReturns InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
26,Thu Jun 10 19:39:17 EDT 2021,71,7,A3Style,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions+ A3NoStarImports+ A3PackageDeclarations+ A3SimplifyBooleanExpressions+ A3SimplifyBooleanReturns+ ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited+ A3CommonSignaturesAreInherited+ A3InterfaceAsType+ A3MnemonicNames+ A3NamedConstants+ A3NonPublicAccessModifiersMatched+ A3PublicMethodsOverride+ ,A3Encapsulation+ A3NoHiddenFields+ ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
27,Thu Jun 10 19:43:36 EDT 2021,71,0,DelegatingPainter,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
28,Thu Jun 10 19:43:44 EDT 2021,71,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
29,Thu Jun 10 19:43:52 EDT 2021,71,0,A3Style,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
30,Thu Jun 10 19:44:04 EDT 2021,71,0,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
31,Thu Jun 10 19:44:17 EDT 2021,71,0,BridgeSceneController,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
32,Thu Jun 10 19:44:34 EDT 2021,71,0,Table,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NewPaintListener ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingViewISAPropertyChangeListener TaggedInheritingPainter ,
33,Fri Jun 11 22:01:12 EDT 2021,60,-1,A3ConsoleSceneView,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener- ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsGet A3MainCallsInheritingPainterFactoryMethod A3MainCallsPut A3MainCallsSetVisible DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener NoIllegalGetOrPut ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory SceneControllerSingletonFromFactory TaggedInheritingPainter ,
34,Fri Jun 11 22:01:31 EDT 2021,61,1,BridgeSceneController,A3MainCallsDelegatingViewFactoryMethod A3MainCallsObservablePainterFactoryMethod A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory+ TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsGet A3MainCallsInheritingPainterFactoryMethod A3MainCallsPut A3MainCallsSetVisible DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener NoIllegalGetOrPut ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
35,Fri Jun 11 22:01:45 EDT 2021,65,4,Table,A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet+ A3MainCallsObservablePainterFactoryMethod A3MainCallsPut+ A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NoIllegalGetOrPut+ ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3Encapsulation A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod A3MainCallsSetVisible DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
36,Fri Jun 11 22:01:57 EDT 2021,65,0,A3MainCallsSetVisible,A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3Encapsulation A3MainCallsSetVisible+ A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
37,Fri Jun 11 22:05:28 EDT 2021,65,0,A3Observables,A3MainCallsDelegatingViewFactoryMethod A3MainCallsGet A3MainCallsObservablePainterFactoryMethod A3MainCallsPut A3NamingConventions A3NoStarImports A3PackageDeclarations A3SimplifyBooleanExpressions A3SimplifyBooleanReturns ArthurBridgeSceneController AvatarTableFactoryMethodDefined AvatarTableSemantics BoundedShapeAnnouncesPropertyChangeEvent BoundedShapeInstantiatesPropertyChangeEvent BridgeSceneAvatarApproachCalled BridgeSceneCallsAvatarTableFactoryMethod BridgeSceneStringApproachMethodDefined ConsoleSceneViewGetsBridgeScene ConsoleSceneViewISAPropertyChangeListener ConsoleSceneViewPrintsPropertyChangeEvent DelegatingViewFactoryMethodDefined ExistingPaintListener GalahadBridgeSceneController LancelotBridgeSceneController LocatableAnnouncesPropertyChangeEvent LocatableInstantiatesPropertyChangeEvent Locatable_IS_A_PropertyListenerRegisterer NoIllegalGetOrPut ObservablePainterFactoryMethodDefined PaintListenerISAPropertyChangeListener PaintListenerPaintDefined PaintListenerRepaints RobinBridgeSceneController SceneControllerAccessesArthur SceneControllerAccessesGalahad SceneControllerAccessesLancelot SceneControllerAccessesRobin SceneControllerFactoryMethodDefined SceneControllerISAKeyListener SceneControllerISAMouseListener SceneControllerRegistersAsKeyListener SceneControllerRegistersAsMouseListener SceneControllerSingletonFromFactory TableIsGeneric TableSemantics TaggedBridgeSceneController TaggedConsoleSceneView TaggedDelegatingView TaggedLocatable TaggedObservablePainter TaggedTable ,A3CommonPropertiesAreInherited A3CommonSignaturesAreInherited A3InterfaceAsType A3MnemonicNames A3NamedConstants A3NonPublicAccessModifiersMatched A3PublicMethodsOverride NewPaintListener ,A3Encapsulation A3MainCallsSetVisible A3NoHiddenFields ConsoleSceneViewRegistersWithLocatables LocatablePropertyChangeListenersProperty ,A3MainCallsInheritingPainterFactoryMethod DelegatingViewSingletonFromFactory InheritingPainterDraws InheritingPainterFactoryMethodDefined InheritingPainterIsFocusable InheritingPainterPaintDefined InheritingPainterRegistersWithLocatables InheritingPainterRepaints InheritingPainterSingletonFromFactory InheritingViewISAPropertyChangeListener ObservablePainterIsFocusable ObservablePainterPaintListenersProperty ObservablePainterSingletonFromFactory TaggedInheritingPainter ,
